,userID,itemID,rating,SIDO
13318,g003200,옥정호 붕어 섬 생태공원,4.0,전북
13319,g003202,천장화 출렁다리,3.0,충남
13320,g003208,옛 공주읍 사무소,5.0,충남
13321,g003208,중동성당,5.0,충남
13322,g003208,공산성,4.666666666666667,충남
13323,g003208,공산성,5.0,충남
13324,g003208,연미산 자연미술공원,5.0,충남
13325,g003208,금강신관공원,5.0,충남
13326,g003208,정안천 생태공원,5.0,충남
13327,g003210,임실치즈테마파크,3.6666666666666665,전북
13328,g003210,옥정호 출렁다리,3.6666666666666665,전북
13329,g003210,광한루원,4.0,전북
13330,g003210,서도역 영상 촬영장,2.6666666666666665,전북
13331,g003212,대전 아쿠아리움,4.0,대전
13332,g003217,죽녹원,3.6666666666666665,전남
13333,g003221,전동성당,4.0,전북
13334,g003221,전주한옥마을,4.0,전북
13335,g003221,전주 남부시장 한옥마을 야시장,4.0,전북
13336,g003221,전주 덕진공원,4.0,전북
13337,g003221,전주 난장,3.3333333333333335,전북
13338,g003221,PNB 풍년제과 한옥마을 1호점,4.0,전북
13339,g003224,군산근대화 거리,4.0,전북
13340,g003224,초원 사진관,3.0,전북
13341,g003227,해미읍성,5.0,충남
13342,g003227,서산 동부전통시장,3.6666666666666665,충남
13343,g003227,황금산,3.3333333333333335,충남
13344,g003235,신세계백화점 천안아산점,5.0,충남
13345,g003235,CGV 천안터미널,5.0,충남
13346,g003238,초원 사진관,3.0,전북
13347,g003238,전주한옥마을,3.3333333333333335,전북
13348,g003238,전동성당,3.0,전북
13349,g003238,아원 고택,4.0,전북
13350,g003243,무주 한풍루,4.0,전북
13351,g003246,엑스포과학공원 한빛탑,4.0,대전
13352,g003252,강천산 군립 공원,5.0,전북
13353,g003255,고창읍성,4.333333333333333,전북
13354,g003266,담양 관방제림,5.0,전남
13355,g003266,메타세쿼이아 가로수길,5.0,전남
13356,g003267,의림지,5.0,충북
13357,g003278,메가박스 천안,3.3333333333333335,충남
13358,g003281,여수세계박람회 스카이타워,4.333333333333333,전남
13359,g003281,오동도,5.0,전남
13360,g003281,자산공원,1.0,전남
13361,g003284,청주동물원,4.0,충북
13362,g003284,국립청주 박물관,4.333333333333333,충북
13363,g003284,영암호,5.0,충북
13364,g003284,상당산성,5.0,충북
13365,g003284,국립현대미술관 청주,5.0,충북
13366,g003284,동부창고,3.3333333333333335,충북
13367,g003284,청주 중앙공원,5.0,충북
13368,g003284,고인쇄 박물관,3.3333333333333335,충북
13369,g003290,속리산국립공원,2.6666666666666665,충북
13370,g003290,법주사,2.6666666666666665,충북
13371,g003290,속리산국립공원,2.6666666666666665,충북
13372,g003296,한밭수목원,3.0,대전
13373,g003301,독립기념관,5.0,충남
13374,g003307,전주한옥마을,2.3333333333333335,전북
13375,g003307,전주 덕진공원,5.0,전북
13376,g003308,아산스파비스,3.3333333333333335,충남
13377,g003320,백수해안도로,5.0,전남
13378,g003320,백제불교 최초 도래지 부용리,4.333333333333333,전남
