place_id,여행지명,여행지설명,city,분류,activity_type,activity_ids,activity_level,season_preference,emotion_match
2305280002,스타벅스 경기 양평점,스타벅스 경기양평점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305280003,이스트,이스트,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305280004,약수동산,약수동산,Unknown,숙소,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305290001,2461커피 스테이션,24601커피스테이션,경기,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305290002,세미원,세미원,Unknown,자연관광지,실외,1;2;3;4;5;6;7,7.0,Spring,
2305290003,구리시 청년창업 지원센터,구리시 청년창업지원센터,Unknown,사무실,Unknown,1;2;3;4;5;6;7;99,8.0,Spring,
2305290004,벅시 분식,벅시분식,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305290005,구리 식자재마트,구리식자재마트,경기,상점,Unknown,1;2;3;4;5;6;7;99,8.0,Spring,
2305290006,구리시 청년창업 지원센터,구리시 청년창업지원센터,Unknown,사무실,Unknown,1;2;4;5;6;7,6.0,Spring,
2305260003,라플 러시,라플러쉬,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305260004,라화방마라탕,,경기,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305270002,컴포즈커피 성남 수정으로 점,컴포즈커피 성남수정로점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305270003,CU 성남 화인 점,CU성남화인점,Unknown,상점,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305270004,롯데시네마 성남중앙,롯데시네마 성남중앙,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7;99,8.0,Spring,
2305270005,성남중앙 칼국수,성남중앙칼국수,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305270006,게임 플레이스,게임플레이스,Unknown,식당/카페,실내,1;2;3;4;5;7,6.0,Spring,
2305190003,관악산 연주대,관악산 연주대,Unknown,자연관광지,실외,1;3;4;5;6;7,6.0,Spring,
2305190004,소래산 묵밥,소래산묵밥,Unknown,식당/카페,실내,1;2;4;5;7,5.0,Spring,
2305280003,한국외국어대학교 서울캠퍼스,사이버한국외국어대학교,Unknown,기타,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305280004,롯데월드타워 롯데월드몰,디라이프 스타일키친 잠실 롯데월드몰점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Spring,
2305280005,사봉 롯데월드몰점,,서울,상점,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305280006,크리 에잇 쿠키 롯데월드몰점,크리에잇쿠키,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305280007,치즈 룸 테이스팅 룸 롯데월드몰점,치즈룸 테이스팅룸 롯데월드몰점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305280008,폴 바셋,,서울,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305280009,롯데월드 샤롯데씨어터,롯데월드 샤롯데씨어터,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;5;99,5.0,Spring,
2305190001,사무실,,경기,사무실,Unknown,4;5,2.0,Spring,
2305190002,경복궁역 3호선,경복궁역 3호선,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;7;99,8.0,Spring,
2305190003,빅토리아 베이커리,빅토리아베이커리,Unknown,식당/카페,실내,1;3;4;5;6;7,6.0,Spring,
2305190004,원모어 백,원모어백,Unknown,상점,Unknown,1;2;4;5;7,5.0,Spring,
2305190005,르 풀,르폴,Unknown,식당/카페,실내,1;3;4;5;6,5.0,Spring,
2305190006,교보문고 광화문점,교보문고 광화문점,Unknown,상점,Unknown,1;2;4;5,4.0,Spring,
2305190007,글래드 여의도,글래드 여의도,Unknown,숙소,Unknown,1;3;4;5;7,5.0,Spring,
2305200001,용호동 낙지 여의도 직영점,용호동낙지,Unknown,식당/카페,실내,1;2;3;4;5;6,6.0,Spring,
2305200002,더 현대 서울,더현대서울,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;7,6.0,Spring,
2305200003,폴 바셋 여의도 IFC 몰점,폴바셋 여의도IFC몰점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305200004,더 현대 서울,더현대서울,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;7,6.0,Spring,
2305200005,글래드 여의도,글래드 여의도,Unknown,숙소,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305210001,번 패티 번,번패티번,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305210002,블루 보틀 여의도 카페,블루보틀 여의도 카페,Unknown,상점,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305210003,여의도공원,여의도공원,Unknown,"산책로, 둘레길 등",실외,1;2;3;4;5;6;7,7.0,Spring,
2305210004,서울역,도원스타일 서울역점,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305210005,화성 동탄 2엘에 이치 35단지 아파트,화성동탄2엘에이치35단지아파트,Unknown,집,Unknown,1;2;3;4;5;6,6.0,Spring,
2305270002,가평 양대목장 카페,가평양떼목장카페,Unknown,자연관광지,실외,1;2;3;4;5;6;7,7.0,Spring,
2305270003,가평 프리미엄 키즈 풀빌라,가평프리미엄키즈풀빌라,Unknown,숙소,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305280001,가평 프리미엄 키즈 풀빌라,가평프리미엄키즈풀빌라,Unknown,숙소,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305150002,매헌 시민의 숲,매헌윤봉길의사기념관,Unknown,"산책로, 둘레길 등",실외,1;4;5;6;7,5.0,Spring,
2306020002,롯데리아 서울 역사점,롯데리아 서울역사점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2306020003,문화역 서울 284,문화역서울284,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2306020004,채 그로 카페,채그로카페,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2306020005,진주회관,진주회관,Unknown,식당/카페,실내,1;2;3;4;5;7;99,7.0,Summer,
2306020006,덕수궁,덕수궁,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;5,4.0,Summer,
2306020007,서울시립미술관 서소문 본관,서울시립미술관 서소문본관,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;3;4;5;6,5.0,Summer,
2306020008,호텔쿠레타케소 인사동,호텔쿠레타케소,Unknown,숙소,Unknown,1;2;3;4;5;6,6.0,Summer,
2306030001,스타벅스 북촌로점,스타벅스 북촌로점,Unknown,식당/카페,실내,1;2;3;4;5;6,6.0,Summer,
2306030002,런던 베이글 뮤지엄 안국점,런던베이글뮤지엄 안국점,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2306030003,호텔쿠레타케소 인사동,호텔쿠레타케소,Unknown,숙소,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2306030005,모레노 라멘 인사점,오레노라멘 인사점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2306030006,국립현대미술관 서울관,국립현대미술관 서울관,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2306030007,여의도 한강공원,여의도한강공원,Unknown,"산책로, 둘레길 등",실외,1;2;3;4;5;6;7,7.0,Summer,
2305270002,이마트 의정부점,이마트 의정부점,Unknown,상점,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305270003,땡큐,땡큐,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305270004,산정호수,산정호수,Unknown,자연관광지,실외,1;2;3;4;5;6;7;99,8.0,Spring,
2305270005,돌담 병원,돌담병원,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305270006,자일 랜드 글램핑,자일랜드글램핑,Unknown,숙소,Unknown,1;2;3;4;5;7,6.0,Spring,
2305280001,남원 추어탕,남원추어탕,경기,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305290002,스카이랜드,스카이랜드,Unknown,기타,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305290003,아웃백 스테이크하우스 부천 상동점,아웃백스테이크하우스 부천상동점,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305290004,상무 초밥 부천 상동점,상무초밥 부천상동점,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305160002,삼성전자 기흥캠퍼스 정문,삼성전자기흥캠퍼스,Unknown,친구/친지집,Unknown,1;2;3;4;5,5.0,Spring,
2305160003,망향비빔국수 화성점,망향비빔국수 화성점,Unknown,식당/카페,실내,1;2;3;4;5,5.0,Spring,
2305160004,송도센트럴파크,송도센트럴파크,Unknown,자연관광지,실외,1;2;3;4;5,5.0,Spring,
2305160005,트리플 스트리트,트리플스트리트,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2,2.0,Spring,
2305160006,경원재앰배서더 인천,경원재앰배서더 인천,Unknown,숙소,Unknown,4;5,2.0,Spring,
2305170001,금문도,금문도,Unknown,식당/카페,실내,1;2,2.0,Spring,
2305170002,조양 방직,조양방직,Unknown,식당/카페,실내,1;4;5;6,4.0,Spring,
2305170003,숙성도 송도점,숙성도 송도점,Unknown,식당/카페,실내,1;2;3;5,4.0,Spring,
2305170004,삼성전자 기흥캠퍼스 정문,삼성전자기흥캠퍼스,Unknown,친구/친지집,Unknown,4,1.0,Spring,
2306030002,아멕스 랜드,알멕스랜드,Unknown,숙소,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2306030003,어에 돈,어유돈,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2306030004,임진농협 하나로마트,임진농협하나로마트,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7;99,8.0,Summer,
2306040001,경기북부 어린이 박물관,경기도북부어린이박물관입구,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7,7.0,Summer,
2306040002,전 공장,전곡장,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Summer,
2306040003,동두천지점 주유소,동두천지점주유소,Unknown,기타,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2306040004,아멕스 랜드,알멕스랜드,Unknown,숙소,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2306050001,그린달,그린달,Unknown,식당/카페,실내,1;2;3;4;5;6,6.0,Summer,
2305200003,관악산,관악산,Unknown,자연관광지,실외,1;2;3;4;5;6;7,7.0,Spring,
2305200004,남궁야,남궁야,Unknown,식당/카페,실내,1;2;3;4;5;7,6.0,Spring,
2305200005,참새방앗간,참새방앗간,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305180003,김포함상공원,김포함상공원,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;3;4;5,4.0,Spring,
2305180004,수철이 네 왕새우튀김 본점,수철이네왕새우튀김 본점,Unknown,식당/카페,실내,1;2,2.0,Spring,
2305180005,초지진,초지진,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,4;5,2.0,Spring,
2305180006,파리바게뜨 강화 길상점,파리바게뜨 강화길상점,Unknown,식당/카페,실내,1,1.0,Spring,
2305180007,온수리 교회,온수리교회,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,4,1.0,Spring,
2305180008,전등사,전등사,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,3;4;5,3.0,Spring,
2305200003,청와대 본관,청와대 본관,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7,7.0,Spring,
2305200004,남도식객,남도식객,Unknown,식당/카페,실내,1;2;3;4;5;7,6.0,Spring,
2305200005,인사동 문화의 거리,인사동 문화의거리,Unknown,기타,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305200006,테라로사 국립현대미술관 서울점,국립현대미술관,Unknown,식당/카페,실내,1;2;3;4;5;6,6.0,Spring,
2305200007,광화문광장,광화문광장,Unknown,기타,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305200008,경복궁,경복궁,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7,7.0,Spring,
2305200011,서울스카이,서울스카이,Unknown,체험 활동 관광지,Unknown,1;2;3;4,4.0,Spring,
2305190002,순천역,순천역,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;7;99,8.0,Spring,
2305190003,용산역,근대골목도나스 용산역점,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;3;4;5;6;7,6.0,Spring,
2305190004,토요코인 호텔 영등포점,토요코인호텔 영등포점,Unknown,숙소,Unknown,1;2;4;5;7,5.0,Spring,
2305190005,장군 굴보쌈,장군보쌈,Unknown,식당/카페,실내,1;3;4;5;6,5.0,Spring,
2305190006,청계천,청계천,Unknown,"산책로, 둘레길 등",실외,1;2;4;5,4.0,Spring,
2305190007,광화문광장,광화문광장,Unknown,지역 축제/행사,Unknown,1;3;4;5;7,5.0,Spring,
2305190009,토요코인 호텔 영등포점,토요코인호텔 영등포점,Unknown,숙소,Unknown,5;6,2.0,Spring,
2305200001,토요코인 호텔 영등포점,토요코인호텔 영등포점,Unknown,식당/카페,실내,1;2;3;4;5;6,6.0,Spring,
2305200002,더 현대 서울,더현대서울,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;7,6.0,Spring,
2305200003,구일 주택 ,구일주택5입구,Unknown,친구/친지집,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305200004,올림픽공원 SK 핸드볼경기장,SK올림픽핸드볼경기장,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;7,6.0,Spring,
2305200005,부뚜막 구이,부뚜막구이,Unknown,상점,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305200006,구일 주택 ,구일주택5입구,Unknown,친구/친지집,Unknown,1;2;3;4;5;6,6.0,Spring,
2305210001,아이파크몰 용산점,아이파크몰,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Spring,
2305210002,용산역,근대골목도나스 용산역점,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305210003,순천역,순천역,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305290003,화성 융릉과 건릉,화성융릉과건릉,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305290005,용주사,용주사,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7;99,8.0,Spring,
2306030003,농협안성팜랜드,안성팜랜드,Unknown,"테마시설(놀이공원, 워터파크)",실외,1;2;3;4;5;6;7;99,8.0,Summer,
2305230003,아시안 해변,마시안해변,Unknown,자연관광지,실외,1;2;4;5;7,5.0,Spring,
2305230004,을왕리 해수욕장,을왕리해수욕장,Unknown,자연관광지,실외,1;2;4;5;6;7,6.0,Spring,
2305230005,동해 막국수,동해막국수,Unknown,식당/카페,실내,1;3;4;5,4.0,Spring,
2305230006,구읍뱃터,구읍뱃터,Unknown,자연관광지,실외,1;3;4;5,4.0,Spring,
2305230007,구읍뱃터 선착장,구읍뱃터 선착장,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;5;6,4.0,Spring,
2305230008,월미도 선착장,월미도선착장,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,4;5,2.0,Spring,
2306100002,도나 스테이 본점,도나스데이 본점,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2306100003,바운스 슈퍼 파크 수원 영통 센터,바운스슈퍼파크 수원영통센터,Unknown,"테마시설(놀이공원, 워터파크)",실외,1;2;3;4;5;6;7,7.0,Summer,
2305160002,에버랜드,BHC치킨 에버랜드점,Unknown,"테마시설(놀이공원, 워터파크)",실외,1;2;3;4;5,5.0,Spring,
2305160003,캐리비안베이,캐리비안베이,Unknown,"테마시설(놀이공원, 워터파크)",실외,1;2;3;4;5,5.0,Spring,
2305160004,안녕동 우방아이유쉘아파트,안녕동우방아이유쉘아파트,Unknown,집,Unknown,1;2;3;4;5,5.0,Spring,
2305250002,동남 패밀리 아파트,동남훼미리아파트,Unknown,집,Unknown,1;3;4;5,4.0,Spring,
2305250003,디온 카페,디온카페,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;3;4;5;6;7,6.0,Spring,
2305250004,도선재,도선재,Unknown,식당/카페,실내,1;3;4;5;6,5.0,Spring,
2305250005,CU 가평 쁘띠프랑스 점,CU가평쁘띠프랑스점,Unknown,상점,Unknown,1;2;3;4;5,5.0,Spring,
2305160002,까이 식당,까이식당,Unknown,식당/카페,실내,1;2;3;4;5,5.0,Spring,
2305160003,이화여자대학교,이화여자대학교,Unknown,기타,Unknown,1;2;3;4;5,5.0,Spring,
2305160004,국립현대미술관 과천관,고려대학교 서울캠퍼스,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5,5.0,Spring,
2305160005,심플리 키친,심플리키친,Unknown,식당/카페,실내,1;2,2.0,Spring,
2305160006,여의도 한강공원,여의도한강공원,Unknown,자연관광지,실외,4;5,2.0,Spring,
2305160008,서울 큐브의화,서울큐브이화,Unknown,숙소,Unknown,5,1.0,Spring,
2305170001,마더린러베이글,마더린러베이글,Unknown,식당/카페,실내,1;2,2.0,Spring,
2305170002,아트하우스 모모,아트하우스모모,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;4;5;6,4.0,Spring,
2305170003,돈 천동 식당,돈천동식당,Unknown,식당/카페,실내,1;2;3;5,4.0,Spring,
2305270002,나무 아래 오후 N 2호점,나무아래오후N 2호점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305270006,스테이에 펜션,스테이엘펜션,경기,숙소,Unknown,1;2;3;4;5;7,6.0,Spring,
2305280001,북한강,북한강,Unknown,자연관광지,실외,1;2;3;4;5;6;7,7.0,Spring,
2305280002,청평 자연휴양림,청평자연휴양림,Unknown,자연관광지,실외,1;2;3;4;5;6;7,7.0,Spring,
2306030003,레이크 스토어,레이크스토어,Unknown,체험 활동 관광지,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2306030004,마장호수 출렁다리,마장호수출렁다리,Unknown,"산책로, 둘레길 등",실외,1;2;3;4;5;6;7;99,8.0,Summer,
2306030005,오랑주리,오랑주리,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2306030006,서원밸리 CC 자선 그린콘서트,,경기,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2305270002,수정 빌라,수정빌라,Unknown,친구/친지집,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305280001,현대백화점 중동점,현대백화점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Spring,
2305280002,분더 커피나,분더커피바,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305280003,와플 대학 부천역캠퍼스,와플대학 부천역캠퍼스,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305280004,수정 빌라,수정빌라,Unknown,친구/친지집,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305190002,자매 근린공원,자매근린공원,Unknown,"산책로, 둘레길 등",실외,1;2;3;4;5;6;7;99,8.0,Spring,
2305190003,오한구 우육 면가 오투 타워 직영점,오한수우육면가오투타워직영점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;3;4;5;6;7,6.0,Spring,
2305190004,현대 2차 아파트,양평현대2차아파트,Unknown,친구/친지집,Unknown,1;2;4;5;7,5.0,Spring,
2305200001,선유도공원,선유도공원,Unknown,"산책로, 둘레길 등",실외,1;2;3;4;5;6,6.0,Spring,
2305200002,써브웨이 당산역점,써브웨이당산역점,Unknown,식당/카페,실내,1;2;3;4;5;7,6.0,Spring,
2305200003,현대백화점 목동점,현대백화점 목동점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Spring,
2305200004,주막 보리밥 서오릉 본점,주막보리밥 서오릉본점,Unknown,식당/카페,실내,1;2;3;4;5;7,6.0,Spring,
2305200005,현대 2차 아파트,양평현대2차아파트,Unknown,친구/친지집,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305210001,타임스퀘어,타임스퀘어,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Spring,
2306010002,파크 마린 호텔,파크마린관광호텔,Unknown,숙소,Unknown,1;3;4;5;6;7;99,7.0,Summer,
2306010003,조개야놀자,조개야놀자,Unknown,식당/카페,실내,1;2;3;4;5;99,6.0,Summer,
2306010004,롯데리아 인천 소래포구역점,롯데리아 인천소래포구역점,Unknown,식당/카페,실내,1;2;3;4;5,5.0,Summer,
2306010008,파크 마린 호텔,파크마린관광호텔,경기,숙소,Unknown,1;4;5,3.0,Summer,
2306020001,지는 연례 식당,,인천,식당/카페,실내,1;2;4;5,4.0,Summer,
2306020002,슈슈 봉봉 인천 논현점,슈슈봉봉 인천논현점,Unknown,"테마시설(놀이공원, 워터파크)",실외,1;2;3;4;5;6;7,7.0,Summer,
2305200003,화성 관광열차 안내소 연무대 매표소,동대문종합시장 악세서리부자재시장,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7,7.0,Spring,
2305200004,남문 통닭 수원 본점,남문통닭 수원본점,Unknown,식당/카페,실내,1;2;3;4;5;7,6.0,Spring,
2305200005,화성행궁,화성행궁,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7,7.0,Spring,
2305200006,행궁 빙수,행궁빙수,Unknown,식당/카페,실내,1;2;3;4;5;6,6.0,Spring,
2305200007,수원 화성 북서적대,수원화성 북서적대,Unknown,"산책로, 둘레길 등",실외,1;2;3;4;5;6;7,7.0,Spring,
2305210002,경기 상상 캠퍼스,경기상상캠퍼스,Unknown,체험 활동 관광지,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305210003,수원 탑동 시민농장 후문,수원탑동시민농장,Unknown,자연관광지,실외,1;2;3;4;5;6;7,7.0,Spring,
2305210004,AK플라자 수원,AK플라자 AKTown점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Spring,
2305260002,사마르칸트 본점,,서울,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305260003,백석예술대학교 예술도,백석예술대학교/예술동,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7;99,8.0,Spring,
2305260004,홈플러스 동대문점,,서울,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305260005,서울 동대문구 제기동 1140-41,,서울,친구/친지집,Unknown,1;2;3;4;5;7,6.0,Spring,
2305270001,애니 오케이션 카페,애니오케이션카페,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305270002,서울 동대문구 제기동 1140-41,,서울,친구/친지집,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305280001,본 스테이크 신당점,본스테이크 신당점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305280002,서울 동대문구 재기동 1140-41,,서울,친구/친지집,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305290001,지로 라멘,지로우라멘,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305290002,터라비,토라비,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305290003,꿈마을 우성아파트 25동 51호,꿈마을우성아파트/205동,Unknown,집,Unknown,1;2;3;4;5;6;7;99,8.0,Spring,
2306090005,경기도 교직원 가평 서덕원,경기도교직원가평수덕원,Unknown,숙소,Unknown,1;2;3;5;6;7,6.0,Summer,
2306100001,아침 고요 가족 동물원,아침고요가족동물원,Unknown,"테마시설(놀이공원, 워터파크)",실외,1;3;4;5;6,5.0,Summer,
2305260002,곤지암리조트,곤지암리조트,Unknown,숙소,Unknown,1;2;3;4;5;6;7;99,8.0,Spring,
2305260003,곤지암리조트 곤지암 루지 36,곤지암리조트 곤지암루지360,Unknown,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",Unknown,1;2;3;4;5;6;7;99,8.0,Spring,
2305270001,화담숲,화담숲,Unknown,자연관광지,실외,1;2;3;4;5;6;7;99,8.0,Spring,
2305270002,원조 최미자 소머리국밥 본관,원조최미자소머리국밥 본관,Unknown,상점,Unknown,1;2;3;4;5;6;7,7.0,Spring,
2305270003,카페 찬마루,카페차마루,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Spring,
2305270004,한국도자재단 경기도자 박물관,경기도자박물관,Unknown,체험 활동 관광지,Unknown,1;2;3;4;5;6;7;99,8.0,Spring,
2305270002,엠룸,엠룸,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Spring,
2305270003,팔달산,팔달산,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7,7.0,Spring,
2305270004,제비 곳간 행궁 별식,제비곳간 행궁별식,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305270005,루파즈 블랑제리,루아즈,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Spring,
2305250002,설 가옥,설가옥,Unknown,식당/카페,실내,1;3;4;5,4.0,Spring,
2305250003,정약용 유적지 기념관,정약용유적지 기념관,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;3;4;5;6;7,6.0,Spring,
2305250004,정약용 유적지 생가,다산기념관,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;3;4;5;6,5.0,Spring,
2305250005,앳 더 팔당 키친 베이커리,앳더팔당 키친&베이커리,Unknown,식당/카페,실내,1;2;3;4;5,5.0,Spring,
2306060002,담원,담원,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2306060003,카리브해,카리브해,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Summer,
2305290002,용산 어린이 정원(용산공원 반환부지),용산어린이정원(용산공원 반환부지),Unknown,자연관광지,실외,1;2;3;4;5;6;7,7.0,Spring,
2305290003,국립중앙박물관,국립중앙박물관,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7;99,8.0,Spring,
2305290004,능동 미나리,능동미나리,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Spring,
